Avg. Translation Latency,Count,Location,Line Number,Line,Function,Assembly,Saturated
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/intrinsics/mod.rs,3186,(null),_ZN4core9ub_checks23maybe_is_nonoverlapping7runtime17h386d01054c725cdaE,ldr x30  [sp  #0x80],0
0.00,1,/usr/include/c++/11/bits/basic_string.h,540,"      }",_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEC2IS3_EEPKcRKS3_.constprop.0,ldp x19  x20  [sp  #0x10],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/mem/maybe_uninit.rs,308,(null),_ZN87_$LT$T$u20$as$u20$alloc..slice..$LT$impl$u20$$u5b$T$u5d$$GT$..to_vec_in..ConvertVec$GT$6to_vec17hd6e6d577671e6c0fE,ldr x0  [sp  #0x18],0
0.00,1,src/hotline/lat_map.c,74,(null),parse_and_insert_lat_entry,ldr x0  [x21  #0xc18],0
0.00,1,src/hotline/bmiss_map.c,47,(null),bmiss_map_compare,ldr x0  [x1  #0x10],0
0.00,1,src/hotline/btree.c,197,(null),btree_search,ldurh w1  [x1  #5],0
0.00,1,src/hotline/btree.c,492,(null),btree_node_set,ldr x6  [x6  #0xce0],0
0.00,1,src/hotline/fname_map.c,234,(null),va_to_file_offset,ldr x0  [x0  #0xce0],0
0.00,1,???,0,???,Builtins_ElementsTransitionAndStore_InBounds,str x4  [sp  #0x50],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs,1696,(null),_ZN5alloc6string6String6as_str17ha5827d56482b6e5eE,str x8  [sp  #0x20],0
0.00,1,src/hotline/lat_map.c,166,(null),parse_and_insert_lat_entry,stp q0  q0  [x19  #0x60],0
0.00,1,src/hotline/lat_map.c,166,(null),parse_and_insert_lat_entry,stp q0  q0  [x19  #0xa0],0
0.00,1,src/hotline/lat_map.c,82,(null),parse_and_insert_lat_entry,str xzr  [x1  #0xc0],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/option.rs,2516,(null),_ZN110_$LT$core..iter..adapters..enumerate..Enumerate$LT$I$GT$$u20$as$u20$core..iter..traits..iterator..Iterator$GT$4next17h6ae4d4bb8211729aE,str x9  [sp  #0x30],0
0.00,1,src/hotline/bmiss_map.c,123,(null),parse_and_insert_bmiss_entry,strb w0  [sp  #0x80],0
0.00,1,src/hotline/bmiss_map.c,87,(null),parse_and_insert_bmiss_entry,strb w9  [sp  #0x130],0
0.00,1,src/hotline/btree.c,492,(null),btree_node_set,stp x29  x30  [sp  #-0x90]!,0
0.00,1,src/hotline/btree.c,492,(null),btree_node_set,stp x19  x20  [sp  #0x10],0
0.00,1,src/hotline/btree.c,457,(null),btree_get,str x25  [sp  #0x40],0
0.00,1,src/hotline/fname_map.c,206,(null),va_to_file_offset,stp x23  x24  [sp  #0x30],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/raw_vec/mod.rs,754,(null),_ZN5alloc7raw_vec20RawVecInner$LT$A$GT$10deallocate17hc5fd01f479b42647E,str x2  [sp  #0x30],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/alloc/layout.rs,140,(null),_ZN5alloc7raw_vec20RawVecInner$LT$A$GT$14current_memory17hbf8969f73d2da585E,str x10  [sp  #0xa8],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/index.rs,559,(null),_ZN110_$LT$core..ops..range..RangeFrom$LT$usize$GT$$u20$as$u20$core..slice..index..SliceIndex$LT$$u5b$T$u5d$$GT$$GT$5index17h22af871b04c93567E,str x2  [sp  #0x30],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ub_checks.rs,119,(null),_ZN4core5slice3raw14from_raw_parts18precondition_check17h44b94419b37e7a64E,strb wzr  [sp  #0x86],0
0.00,1,???,0,???,???,???,0
0.00,1,???,0,???,_ZN12v8_inspector14InjectedScript12ContextScope18findInjectedScriptEPNS_22V8InspectorSessionImplE,bl #0x182ab40,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,src/hotline/lat_map.c,62,(null),parse_and_insert_lat_entry,ldp q6  q7  [x7],0
0.00,1,src/hotline/hotline.c,306,(null),process_aux_buffer_record,ldr x0  [sp  #0x20],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,src/hotline/bmiss_map.c,78,(null),parse_and_insert_bmiss_entry,ldp x2  x3  [x0],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,src/hotline/hotline.c,326,(null),process_aux_buffer_record,ldp x19  x20  [sp  #0x10],0
0.00,1,src/hotline/hotline.c,344,(null),process_software_buffer_up_to_ts,ldr x26  [x22  #0x80],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,src/hotline/lat_map.c,91,(null),parse_and_insert_lat_entry,ldp x5  x4  [x0  #0x20],0
0.00,1,src/hotline/btree.c,528,(null),btree_node_set,ldp x29  x30  [sp]  #0x90,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/usr/include/c++/11/bits/deque.tcc,173,"	    ++this->_M_impl._M_finish._M_cur;",_ZN7rocksdb5Arena16AllocateNewBlockEm,str x1  [x21  #0x30],0
0.00,1,/home/ubuntu/rocksdb/memory/arena.cc,93,"}",_ZN7rocksdb5Arena16AllocateFallbackEmb,ldp x29  x30  [sp]  #0x40,0
0.00,1,src/hotline/lat_map.c,62,(null),parse_and_insert_lat_entry,ldp q20  q21  [x9  #0x20],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,src/hotline/lat_map.c,46,(null),lat_map_compare,ldr x2  [x2  #0x10],0
0.00,1,src/hotline/btree.c,453,(null),btree_search,ldr x5  [x0  #0x20],0
0.00,1,src/hotline/btree.c,126,(null),btree_node_set,ldr x22  [x24  #0x68],0
0.00,1,/usr/include/c++/11/bits/basic_string.h,219,"      { _M_allocated_capacity = __capacity; }",_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEC2IS3_EEPKcRKS3_.constprop.0,ldr x1  [sp  #0x30],0
0.00,1,/home/ubuntu/rocksdb/memory/arena.cc,164,"  if (tracker_ != nullptr) {",_ZN7rocksdb5Arena16AllocateNewBlockEm,ldr x0  [x19  #0x8e8],0
0.00,1,???,0,???,???,???,0
0.00,1,???,0,???,???,???,0
0.00,1,???,0,???,_ZN2v88internal4wasm12BuildTSGraphEPNS0_19AccountingAllocatorEPNS1_14CompilationEnvEPNS1_12WasmFeaturesERNS0_8compiler10turboshaft5GraphERKNS1_12FunctionBodyEPKNS1_16WireBytesStorageEPNS1_18AssumptionsJournalEPNS0_10ZoneVectorINS0_20WasmInliningPositionEEEi,movi d1  #0x000000ffffffff,0
0.00,1,???,0,???,_ZN2v88internal4wasm7fuzzing24GenerateRandomWasmModuleILNS2_27WasmModuleGenerationOptionsE0EEENS_4base6VectorIhEEPNS0_4ZoneENS6_IKhEE,add x26  sp  #0xd0,0
0.00,1,???,0,???,_ZN2v88internal25RegExpMacroAssemblerARM6412CheckAtStartEiPNS0_5LabelE,ldr x2  [x21  #0x10],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs,795,(null),_ZN91_$LT$core..slice..iter..Iter$LT$T$GT$$u20$as$u20$core..iter..traits..iterator..Iterator$GT$4next17h0af11cd34cd7fee9E,str x8  [sp  #0x40],0
0.00,1,src/hotline/lat_map.c,165,(null),parse_and_insert_lat_entry,str x21  [sp  #0x20],0
0.00,1,src/hotline/bmiss_map.c,132,(null),parse_and_insert_bmiss_entry,stp q0  q0  [x19  #0x20],0
0.00,1,src/hotline/bmiss_map.c,107,(null),parse_and_insert_bmiss_entry,stp x1  x3  [sp  #0x60],0
0.00,1,src/hotline/btree.c,597,(null),btree_get,stp x19  x20  [sp  #0x10],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/alloc.rs,260,(null),_ZN63_$LT$alloc..alloc..Global$u20$as$u20$core..alloc..Allocator$GT$10deallocate17h0f45ec0612148410E,str x2  [sp  #0x10],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/alloc.rs,260,(null),_ZN63_$LT$alloc..alloc..Global$u20$as$u20$core..alloc..Allocator$GT$10deallocate17h0f45ec0612148410E,str x3  [sp  #0x18],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/alloc.rs,270,(null),_ZN63_$LT$alloc..alloc..Global$u20$as$u20$core..alloc..Allocator$GT$10deallocate17h0f45ec0612148410E,str x10  [sp  #0x20],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/char/methods.rs,1807,(null),_ZN4core4char7methods15encode_utf8_raw17h7d4298daf30f20a5E,str w0  [sp  #0x2c],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/str/pattern.rs,436,(null),_ZN81_$LT$core..str..pattern..CharSearcher$u20$as$u20$core..str..pattern..Searcher$GT$10next_match17h9fa9f2bf41d24ba5E,str x10  [sp  #0x78],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/home/ubuntu/rocksdb/memory/arena.cc,63,"char* Arena::AllocateFallback(size_t bytes, bool aligned) {",_ZN7rocksdb5Arena16AllocateFallbackEmb,stp x21  x22  [sp  #0x20],0
0.00,1,???,0,???,???,???,0
0.00,1,???,0,???,_ZN4edgeL19get_container_partsEPKNS_6symbolERSt6vectorISt4pairINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEENS_16container_type_eEESaISC_EERS3_ISA_SaISA_EE,ldr x1  [sp  #0xa0],0
0.00,1,???,0,???,Builtins_ElementsTransitionAndStore_InBounds,ldur x10  [x26  #-0x38],0
0.00,1,???,0,???,HUF_readDTableX1_wksp,sub w3  w6  #1,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/slice/iter/macros.rs,189,(null),_ZN91_$LT$core..slice..iter..Iter$LT$T$GT$$u20$as$u20$core..iter..traits..iterator..Iterator$GT$4next17h0af11cd34cd7fee9E,ldr x9  [sp  #0x20],0
0.00,1,???,0,???,???,???,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,src/hotline/lat_map.c,171,(null),parse_and_insert_lat_entry,ldr x0  [x0  #0xce0],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,library/std/src/sys/alloc/unix.rs,48,(null),_RNvCs691rhTbG0Ee_7___rustc13___rdl_dealloc,ldp x29  x30  [sp]  #0x10,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ub_checks.rs,159,(null),_ZN4core9ub_checks23maybe_is_nonoverlapping7runtime17h386d01054c725cdaE,ldr x10  [sp  #0x28],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs,2447,(null),_ZN5alloc3vec16Vec$LT$T$C$A$GT$4push17h0675ca411feb6521E,ldr x9  [sp  #0x40],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/iter/adapters/enumerate.rs,79,(null),_ZN110_$LT$core..iter..adapters..enumerate..Enumerate$LT$I$GT$$u20$as$u20$core..iter..traits..iterator..Iterator$GT$4next17h6ae4d4bb8211729aE,str x30  [sp  #0x80],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/iter/adapters/enumerate.rs,0,(null),_ZN110_$LT$core..iter..adapters..enumerate..Enumerate$LT$I$GT$$u20$as$u20$core..iter..traits..iterator..Iterator$GT$4next17h6ae4d4bb8211729aE,ldr x10  [sp  #0x10],0
0.00,1,src/hotline/btree.c,593,(null),btree_set0,ldp x29  x30  [sp]  #0x70,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,src/hotline/hotline.c,326,(null),process_aux_buffer_record,ldp x29  x30  [sp]  #0x50,0
0.00,1,/home/ubuntu/rocksdb/memory/arena.cc,93,"}",_ZN7rocksdb5Arena16AllocateFallbackEmb,ldr x23  [sp  #0x30],0
0.00,1,???,0,???,???,???,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/home/ubuntu/rocksdb/memory/arena.cc,143,"}",_ZN7rocksdb5Arena15AllocateAlignedEmmPNS_6LoggerE,ldp x19  x20  [sp  #0x10],0
0.00,1,???,0,???,_ZN2v88internal4wasm7fuzzing24GenerateRandomWasmModuleILNS2_27WasmModuleGenerationOptionsE0EEENS_4base6VectorIhEEPNS0_4ZoneENS6_IKhEE,ldr x2  [x3  x2],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/string.rs,1028,(null),_ZN5alloc3str56_$LT$impl$u20$alloc..borrow..ToOwned$u20$for$u20$str$GT$8to_owned17hf08e0614461dc41aE,ldr x8  [sp  #0x20],0
0.00,1,src/hotline/lat_map.c,46,(null),lat_map_compare,ldr x0  [x1  #0x10],0
0.00,1,src/hotline/fname_map.c,162,(null),get_filename_cached_entry,ldr x0  [x1  #0xe58],0
0.00,1,src/hotline/fname_map.c,172,(null),update_filename_cached_entry,ldr x1  [x1  #0xe58],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/raw_vec/mod.rs,0,(null),_ZN5alloc7raw_vec20RawVecInner$LT$A$GT$14current_memory17hbf8969f73d2da585E,ldr x8  [sp  #0x10],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ub_checks.rs,0,(null),_ZN5alloc6string6String3pop17hb32a87b2fd1a01b7E,ldr x3  [sp  #0x28],0
0.00,1,/home/ubuntu/rocksdb/memory/arena.cc,168,"}",_ZN7rocksdb5Arena16AllocateNewBlockEm,ldp x19  x20  [sp  #0x10],0
0.00,1,/usr/include/c++/11/bits/random.tcc,417,"      _UIntType __y = ((_M_x[__n - 1] & __upper_mask)",_ZNSt23mersenne_twister_engineImLm64ELm312ELm156ELm31ELm13043109905998158313ELm29ELm6148914691236517205ELm17ELm8202884508482404352ELm37ELm18444473444759240704ELm43ELm6364136223846793005EE11_M_gen_randEv,ldr x2  [x0  #0x9b8],0
0.00,1,???,0,???,_Z14copy_statementP11a_statementS0_,cbz x0  #0x881594,0
0.00,1,???,0,???,???,???,0
0.00,1,???,0,???,???,???,0
0.00,1,???,0,???,napi_throw_range_error,str x0  [x21  #0x18],0
0.00,1,???,0,???,_ZN12v8_inspector14InjectedScript22createExceptionDetailsEN2v85LocalINS1_7MessageEEENS2_INS1_5ValueEEERKNS_8String16EPN8v8_crdtp6detail8PtrMaybeINS_8protocol7Runtime16ExceptionDetailsEEE,bl #0x17df900,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/slice.rs,431,(null),_ZN87_$LT$T$u20$as$u20$alloc..slice..$LT$impl$u20$$u5b$T$u5d$$GT$..to_vec_in..ConvertVec$GT$6to_vec17hd6e6d577671e6c0fE,str x8  [sp  #0x18],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/result.rs,881,(null),_ZN4core6result19Result$LT$T$C$E$GT$7map_err17h513c113290dc259fE,str x0  [sp],0
0.00,1,src/hotline/lat_map.c,166,(null),parse_and_insert_lat_entry,str xzr  [x19  #0xc0],0
0.00,1,src/hotline/lat_map.c,72,(null),parse_and_insert_lat_entry,stp q0  q0  [x20  #0x40],0
0.00,1,src/hotline/bmiss_map.c,132,(null),parse_and_insert_bmiss_entry,str xzr  [x19  #0x50],0
0.00,1,src/hotline/bmiss_map.c,78,(null),parse_and_insert_bmiss_entry,stp x2  x3  [sp  #0xe0],0
0.00,1,src/hotline/bmiss_map.c,78,(null),parse_and_insert_bmiss_entry,str x8  [x1  #0x10],0
0.00,1,src/hotline/btree.c,794,(null),btree_get,stp x21  x22  [sp  #0x20],0
0.00,1,src/hotline/fname_map.c,225,(null),va_to_file_offset,stp x2  x0  [x23  #8],0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/alloc.rs,260,(null),_ZN63_$LT$alloc..alloc..Global$u20$as$u20$core..alloc..Allocator$GT$10deallocate17h0f45ec0612148410E,str x1  [sp],0
0.00,1,library/alloc/src/string.rs,2285,(null),_ZN60_$LT$alloc..string..String$u20$as$u20$core..clone..Clone$GT$5clone17hdfc886ea4ed0be6dE,stp x19  x22  [x20],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,???,0,???,_ZN4node5http27OriginsC1EPNS_11EnvironmentEN2v85LocalINS4_6StringEEEm,hint #0x1d,0
0.00,1,???,0,???,_ZN12v8_inspector8protocol8Debugger13LocationRangeD1Ev,cmp x0  x1,0
0.00,1,src/hotline/hotline.c,372,(null),process_software_buffer_up_to_ts,ldp x21  x22  [sp  #0x20],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,???,0,???,_ZN4node8profiler14StartProfilersEPNS_11EnvironmentE,str x3  [sp  #0xa8],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,/home/ubuntu/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bincode-1.3.3/src/ser/mod.rs,218,(null),_ZN92_$LT$$RF$mut$u20$bincode..ser..Serializer$LT$W$C$O$GT$$u20$as$u20$serde..ser..Serializer$GT$25serialize_newtype_variant17h3bf1aadfa2635b2bE,ldr x0  [sp  #0x18],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,src/hotline/btree.c,460,(null),btree_search,ldp x29  x30  [sp]  #0x60,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,???,0,???,_ZN2v88internal4wasm32TurboshaftGraphBuildingInterface9BinOpImplENS1_10WasmOpcodeENS0_8compiler10turboshaft7OpIndexES6_,movz w24  #0,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,src/hotline/vec.c,55,(null),vector_size,ldp x29  x30  [sp]  #0x10,0
0.00,1,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/alloc.rs,270,(null),_ZN63_$LT$alloc..alloc..Global$u20$as$u20$core..alloc..Allocator$GT$10deallocate17h0f45ec0612148410E,ldr x10  [sp  #0x10],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,src/hotline/hotline.c,303,(null),process_aux_buffer_record,ldr x1  [x2  #0xce0],0
0.00,1,src/hotline/btree.c,593,(null),btree_set0,ldp x19  x20  [sp  #0x10],0
0.00,1,/home/ubuntu/rocksdb/memory/arena.cc,93,"}",_ZN7rocksdb5Arena16AllocateFallbackEmb,ldp x21  x22  [sp  #0x20],0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,???,0,???,_ZL45establish_trans_unit_correspondences_for_enumP6a_type,cbz x1  #0xf46974,0
0.00,1,???,0,???,_ZN2v88internal22ExternalReferenceTable19AddIsolateAddressesEPNS0_7IsolateEPi,movz w19  #0,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,???,0,???,_ZNSt6vectorIcSaIcEE15_M_range_insertIPcEEvN9__gnu_cxx17__normal_iteratorIS3_S1_EET_S7_St20forward_iterator_tag,mov x0  x28,0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
0.00,1,(null),0,(null),(null),(null),0
